_ds,row,sentence,word_count,char_count,comma_count,avg_word_len,has_I,has_we_our,modal_verb,opinion_verb,hedge,future_marker,conditional,subordinator,passive_voice,enumeration,pronoun_it_they,nominalization,question,imperative_start,fragment,proper_noun_density
K2,85,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,86,"Each participant will give a brief statement on their view of the improvements that can be made in math and science education, and you are free to respond.",28,155,1,4.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
K2,88,"Â· - IO minutes prior to the close of the meeting Bill Nye will depart to the auditorium, where he will do a brief pre-program for the students.",28,144,1,3.9642857142857144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07142857142857142
K2,89,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,90,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,92,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,93,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,94,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,95,#NAME?,1,6,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
K2,98,(l) Improving performance is critical to U.S. economic growth and individuals personal opportunities,13,100,0,6.461538461538462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07692307692307693
K2,99,"â€¢ Most of the highest growth areas in our economy are in areas that require strong math and science skills (e.g., information technology, health professions, systems analysts, engineers).",28,189,4,5.357142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
K2,100,â€¢ Almost 90% of new jobs require more than a high school level of literacy and math skills.,18,93,0,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555
K2,101,"â€¢ For students to get on the road to college and high paying jobs, math and science skills are critical.",20,106,1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
K2,102,Students who take algebra and geometry go to college at much higher rates (83% vs. 36%) than those who don't.,20,109,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,104,"In grades 4-8, students in other nations are studying algebra, geometry and other topics, while U.S. students continue to be taught primarily arithmetic.",23,153,3,5.304347826086956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
K2,105,The content taught in U.S. eighth-grade mathematics classrooms is generally at a seventh grade level compared to the 40 other nations in the TIMSS study.,25,153,0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,107,"The standards of state assessments vary widely, and many 8th grade mathematics assessments are less rigorous than the NAEP standards.",20,133,1,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,110,â€¢ Only 25% of U.S. high school students take physics and only 10% take calculus.,15,82,0,3.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667
K2,111,Most students do not take four years of high school mathematics and science.,13,76,0,4.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,112,"Even among college bound students, less than half do so.",10,56,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,113,Businesses can demonstrate the importance of a rigorous course of study by looking at student transcripts when making hiring decisions.,20,135,0,5.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
K2,114,"The U.S. Chamber of Commerce, the National Alliance of Business, and the Business Roundtable are encouraging employers to do this.",20,130,2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K2,117,The typical U.S. 8th grade mathematics textbook covers 35 topics while the typical Japanese 8th grade textbook covers 7.,19,120,0,4.947368421052632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05263157894736842
K2,118,(5) Teachers must be prepared to teach challenging math and science.,11,68,0,4.909090909090909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091
K2,119,The average K-8 teacher of mathematics takes only 3 undergraduate math courses.,12,79,0,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,120,"In high school, in 1993-94, 28% of mathematics teachers, 18% of general science teachers and 55% of physics teachers were teaching out-of-field, meaning that they have neither a major nor a minor in the subject they teach.",37,222,4,4.405405405405405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K2,121,"â€¢ TIMSS found that in a typical U.S. classroom, students are drilled to learn how to repeat how the teacher solves a problem.",23,127,1,4.260869565217392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K2,122,"In Japan, students are asked to solve problems and then present their methods and solutions to the class in order to increase their own understanding.",25,150,1,4.96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
K2,124,"(6) Our students do not start behind, they fall behind.",10,55,1,4.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1
K2,125,â€¢ In comparison with students in other nations U.S. 4th graders students are above average in mathematics and second only to Korea in science.,24,144,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333
K2,126,"The strong performance of the ""First in the World Challenge"" districts north of Chicago show that with the right effort, our students can be first in the world.",28,160,1,4.607142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07142857142857142
K2,128,"The achievement of U.S. students has improved in the last decade as shown by higher scores on the NAEP, SAT, and ACT.",22,117,2,4.136363636363637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K2,129,â€¢ TIMSS and other international assessments show that other nations are also improving.,13,89,0,5.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,131,(8) U.S. students are mastering the basics of computation but have troubles with more advanced content and skills,18,113,0,5.055555555555555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K2,132,Both NAEP and TIMSS show that our students do well in the basics of computation.,15,80,0,4.333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K2,133,"79% of 8th graders can add, subtract, multiply and divide.",10,58,2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,134,"â€¢ Our students have trouble with more advanced content (geometry, measurement, algebra) and with solving multi-step problems.",17,127,2,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058823529411764705
K2,136,â€¢ Surveys show that about half of middle and high school students say they will drop math and science as soon as they are able to -- even if they want to go into fields such as engineering or medicine that require math and science knowledge.,46,243,0,4.173913043478261,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.021739130434782608
K2,137,"PARTICIPANTS IN MEETING ON MATH AND SCIENCE EDUCATION Secretary Richard Riley Secretary Federico Pena Governor Parris Glendening, Maryland Governor Cecil Underwood, West Virginia Mayor Richard Daley, Chicago, IL Mayor Richard Riordan, Los Angeles, CA Mayor Lee Clancey, Cedar Rapids, IA William Schmidt, National Coordinator for TIMSS, Professor at Michigan State University Rudy Crew, Chancellor of New York City Schools Diane Ravitch, Former Assistant Secretary of Education in the Bush Administration.",70,504,12,6.0285714285714285,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5714285714285714
K2,138,"Currently, a Senior Fellow at Brookings and Research Professor at New York University.",13,86,1,5.538461538461538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5384615384615384
K2,139,"Bruce Alberts, President of the National Academy of Sciences Neil Lane, President of the National Science Foundation Bill Nye, Host of Weekly Television Show,""Bill Nye The Science Guy"" Alan Wurtzel, Vice Chairman of the Board for Circuit City, and Chair of the National Alliance of Business Task Force on Education Standards Wilmer Cody, Chair of the Chief State School Officers and Commissioner of Education in Kentucky Robert Moses, Director of the Algebra Project, which helps disadvantaged students prepare for rigorous math classes Bob Chase, NEA President Sandy Feldman, AFT President Nancy Grasmick, Superintendent of Schools, Maryland Migues Nevarez, President of University of Texas Pan American Walter Secada, Professor of Math and Science Education at the University of Wisconsin, and Director of the Hispanic Dropout Project Cindy Mayorga, Springbrook High School Student Cyrus Ishikawa, Springbrook High School Math and Physics Teacher Congresman Wynn Senator Sarbanes",144,981,18,5.680555555555555,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.5555555555555556
K2,140,"I now have confirmations from Ed Rust, (State Farm CEO), Mayor Daley, Rudy Crew, Diane Ravitch and Bill Schmidt (Mr. TIMSS).",21,124,4,4.476190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38095238095238093
K2,145,"â€¢ Lou Gerstner, IBM â€¢ Ed Rust, State Farm (head of National Alliance of Business, Business Roundtable Education Task Force, and new member of ACHIEVE Board.",26,160,4,4.730769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464
K2,160,"3. as he said about the 1995 Cal. voucher ballot initiative, the President would personally oppose state or local voucher plans if he were a voter in a state or locality.",31,170,1,4.225806451612903,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.03225806451612903
K2,162,Q. The Wisconsin Supreme Court ruled today that the private school voucher program in Milwaukee is constitutional.,17,114,0,5.647058823529412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29411764705882354
K2,164,The President has not had a chance to review the Court decision.,12,64,0,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666
K2,169,"I just got a heads up from the Education Department and Kennedy's staff that the Coverdell-Craig-Abraham Drug-Free Neighborhoods Act amendment to the Tobacco bill may well contain a provision, offered last year by Senate Republicans, that allows federal funds to he used to give vouchers to kids who are victims of school violence, including drug-related crimes.",56,362,3,5.321428571428571,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.10714285714285714
K2,170,"The overview/summary of the bill reads: DRUG-FREE SCHOOLS: makes it an allowable use of federal funds to provide school choice or compensation for k-12 students who are the victims of school violence, including drug-related crimes .... """,37,237,1,5.054054054054054,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
K2,176,"Under H.R. 2746, States and local school districts could provide vouchers for basic instruction in private schools, using funds that are otherwise available for the supplemental costs of education reform under Title VI of the Elementary and Secondary Education Act of 1965.",42,273,2,5.214285714285714,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285
K2,183,"In the 21st century, our children must have the best education in the world.",14,76,1,4.214285714285714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,184,"I am committed to making sure every eight-year old can read, every l 2-year old can log on to the Internet and every I 8-year old can go to college.",30,148,1,3.7333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333
K2,185,And we have made significant progress to improve and strengthen public education.,12,81,0,5.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,187,"First, the Senate has passed an amendment that would virtually kill the Department of Education and abolish some of its most successful efforts to expand public school choice, to bring computers to every classroom, to create more safe and drug-free schools.",41,257,3,5.170731707317073,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07317073170731707
K2,188,"Second, the House of Representatives has voted to prevent America from setting the high national standards of academic excellence that we must have to ensure every child masters the basics.",30,189,1,5.266666666666667,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1
K2,190,And I am pleased that 43 Democratic Senators have announced their intention to support high national standards and sustain my veto.,21,131,0,5.142857142857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09523809523809523
K2,191,"Third, in a vote to occur today, some in Congress would diminish our country's commitment to public education by siphoning badly-needed funds away from our public schools into a voucher program that would support private education for a limited number of students.",42,264,2,5.190476190476191,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.023809523809523808
K2,192,Ninety percent of America's children attend public schools.,8,59,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,195,Education has always been a public enterprise in America.,9,57,0,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,196,Public schools are the cornerstone of American democracy.,8,57,0,6.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
K2,197,"Throughout history, we have always recognized our common responsibility for preparing all our young for the challenges of the future and duties of citizenship.",24,159,1,5.583333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K2,198,"I call upon Congress to stand by our public schools, not walk away from them.",15,77,1,4.066666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06666666666666667
K2,199,"Elena-- on the voucher amendment, Lott did not introduce this; Dominici did for Coverdale.",14,90,1,5.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
K2,204,The education amendment adopted in the Senate by a vote of 51-49 (Domenici voting for) was intended to allow the Labor Committee to fund school vouchers for children who are the victims of crime.,34,195,0,4.529411764705882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08823529411764706
K2,207,"The text of the amendment states the intent as described above, and simply strikes Wellstone number changes and inserts an additional (not offset) $2.5 billion in 2000 in budget authority for Function 400, it also adds an additional $2.5 billion in budget aggregates.",43,267,2,4.767441860465116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.046511627906976744
K2,208,"Outlays are not changed, the discretionary caps are not changed, nor is the Labor Committee reconciled the additional spending.",19,127,2,5.578947368421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684
K2,209,"Since the stated intent of the amendment is not binding, the only effect of this amendment is to increase Function 400 education spending (budget authority only) in the year 2000.",30,179,1,4.633333333333334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03333333333333333
K2,210,"During the debate, there was a great deal of confusion about the amendment and and many members (including possibly Senator Domenici) apparently thought it was a Sense of the Senate.",30,182,1,4.966666666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.06666666666666667
K2,213,Developed countries are responsible for more than 75% of the increase in greenhouse gas concentrations since the beginning of the Industrial Revolution.,22,152,0,5.7727272727272725,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.045454545454545456
K2,214,"In the decades ahead, however, emissions from developing countries are expected to grow sharply.",14,96,2,5.714285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K2,215,"By 2035, developing country emissions are expected to exceed those from the developing world.",14,93,1,5.285714285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K2,216,Per capita emissions vary widely.,5,33,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K2,217,Carbon emissions from the United States are roughly 5 tons per person;,12,70,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666
K2,218,"from the OECD as a whole, roughly 3.5 tons per person; and from developing countries as a whole, roughly 0.5 tons per person.",23,125,2,4.043478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K2,219,"The Framework Convention on Climate Change, signed at the Rio ""Earth Summit"" in 1992, established differentiated levels of commitments for developed and developing countries.",24,174,2,5.916666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666
K2,220,It called upon developed countries to take the lead in addressing climate change and to aim to return emissions to 1990 levels by the year 2000.,26,144,0,4.230769230769231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K2,221,"It called upon developing countries to adopt policies and measures to address climate change, but provided no aim for developing countries similar to the year 2000 goal.",27,169,1,5.074074074074074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K2,223,"In 1995, in Berlin, the Parties to the climate treaty agreed to negotiate steps for controlling greenhouse gas emissions beyond the year 2000.",23,142,2,4.739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216
