<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|It emerges from the crucible of historical circumstances and personal experience.||1|0.999738514|0.1549923
D0|Times of crisis and fear can call forth bad science, even science we know in retrospect to be unethical.||1|-0.97290808|0.8650315
D0|Let us remember the difficult years chronicled in this report, and think about how good people could have done things that we know were wrong.||1|0.964725435|0.9937065
|||||
D0|Let these pages serve as an internal reminder to hold humility and moral accountability in-higher esteem than we do the latest development in technology.||1|0.97990042|0.9988219
D0|Let us remember, too, that  cynicism about government has roots in historical circumstances.||1|0.985776722|0.9857475
D0|Because of stonewallings and evasions in the past times when a family member or a neighbor suffered an injustice and had nowhere to turn and couldn't even get the facts, some Americans lost faith in the promise of our democracy.||1|-0.998644412|0.018592162
D0|Government was very powerful, but very far away and not trusted to be ethical.||1|-0.996985853|0.5693922
|||||
D0|So today, by making ourselves accountable  for the sins of the past;||1|0.975537837|0.6599595
D0|I hope more than anything else we are laying a foundation stone for a new era.||1|0.998869479|0.9337894
D0|Good people, like these members of Congress who have labored on this issue for a long time, and have devoted their careers to trying to do the-right thing, and having people justifiably feel  confidence in the work of their representatives.||1|0.998476326|0.8845222
D0|They will continue to work to see that we implement these recommendations.||1|0.993588448|0.02476354
|||||
D0|And under our watch, we will no longer hide the truth from our citizens.||1|-0.978467941|0.001055146
D0|We will act as if all that we do will see the light of day.||1|0.999022722|0.9379016
D0|Nothing-that happens in Washington will ever be more important in anyone's life affected by these experiments, perhaps, than these reports we  issue today.||1|-0.770435095|0.99577385
D0|But all of us as Americans will be better off because of the larger lesson we learned in    this exercise and because of our continuing effort to demonstrate to our people that we can be faithful to their values.||1|-0.932178617|0.96001685
|||||
D0|Thank you very much.||1|0.894638479|0.99890554
D0|End (Applause.)||1|0.928003311|0.83232564
|||||
D0|We expect to announce the Administration's response to the Presidential Advisory Committee on Human Radiation Experiments next week.|||-0.943296671|0.40675712
D0|As part of that announcement, the staff is recommending legislation to amend the Radiation Exposure and Compensation Act of 1990 (RECA).|||0.668029964|0.002964616
D0|There is one outstanding issue with respect to the Administration's bill and,  on Friday, the Department of Justice (DOJ) asked us to seek your  view of  the change  before going ahead.|||-0.840437233|0.004028152
|||||
D0|ISSUE: Should the Administration propose any compensation for uranium miners with lung cancer where the probability is between 20%-50% that their cancer was caused by government's failure to appropriately ventilate the mines?|||-0.999396086|0.96080744
|||||
D0|BACKGROUND:|||0.848831415|0.7563657
D0|From the 1940s to the 1960s the United States' nuclear weapons program relied on uranium from mines in the Southwestern United States.|||-0.978786647|6.29E-07
D0|Miners working in those mines were exposed to levels of radiation known to be dangerous  because the  United States did not ensure that the mines were adequately ventilated.|||-0.999645948|0.22052084
D0|As a result hundreds of miners contracted or will contract fatal lung cancer.|||-0.998679459|0.000382653
|||||
D0|The Radiation Exposure and Compensation  Act of 1990 (RECA)  provides  for compensation of some miners, as well as those living downwind of nuclear test  sites.|||0.787714422|0.3363056
D0|Uranium  miners qualify for $100,000 compensation if they were exposed to a certain amount of radiation and they contract lung cancer (almost always fatal).|||-0.994337857|0.016133765
|||||
D0|"The Advisory Committee on Human Radiation Experiments (ACHRE) recommended that the President seek legislation that would ""provide compensation to all miners who develop lung cancer after some minimal duration of employment underground..."""|||-0.986100614|2.02E-05
D0|Their  recommendation was based, in part, on the conclusion that the actions of the United States with respect to the miners was egregious.|||-0.98307091|0.014831433
D0|The government knowingly allowed the miners to work under conditions likely to cause fatal cancers and neither warned the miners nor took action to mitigate the danger.|||-0.999263585|3.82E-05
D0|See ACHRE Final Report, pages 565-582.|||-0.837494493|0.72735023
|||||
D0|The Inter-Agency Working Group on Human Radiation (IAWG), chaired by DPC staff, has developed proposed legislation to respond to the ACHRE recommendations on RECA.|||0.884161532|0.003755578
D0|Different aspects of the proposal would address two different populations:|||-0.925644815|0.12952226
|||||
D1|Miners for whom the probability is greater  than 50%  that exposure  in the mines caused their disease.|||-0.999825776|0.009233044
