<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|No income is recognized on exercise if shares are held for one year and there is a 50 percent exclusion of capital gains on sale of stock.|||-0.99970907|0.96584177
D0|No Provision No Provision .|||-0.736942351|0.9753567
|||||
D1|Elena asked that I send you a note to let you know that we spoke to ONDCP, and that they said that General Mccaffrey is committed to doing a press availability on the OM-Medical Marijuana study tomorrow.|1||-0.997311831|0.96782583
D1|After two  years of  pointing to the study, he feels obligated to  go on the record when it is released -- and, despite our suggestion, is not willing to pull back.|||0.633455873|0.013293637
D1|I have attached McCaffrey's proposed statement and the Q&A prepared by his staff.|1||0.98470968|0.00680146
D1|If you still have concerns about the press availability, you or John will probably need to connect w/him directly.|1||0.865798652|0.9815259
D1|As you know, he doesn't feel obliged to take guidance  from us on this or any other matter he views as his responsibility.|1||0.858346045|0.42908624
|||||
D1|Q & A's for the Director on the IOM Report Prepared by Dan Schecter, Kate Malliarakis, Carol Gibson March 15, 1999|||0.841076612|0.005314622
|||||
D1|1. Does this report validate the message sent by voters in California, Arizona, Alaska, Washington, Oregon, Nevada?|||0.518330872|7.85E-05
|||||
D1|â€¢ I've said before that using the ballot to decide what  should  become  medicine is like asking the voters  to  make  air  traffic  control  decisions.|||0.941695035|0.92288107
D1|We have always said and we continue to affirm  that  science,  not  the  ballot  box, should determine the practice of medicine.|||0.997065008|0.5298317
|||||
D1|â€¢ The report says that it is impossible to  estimate the  clinical  value  of marijuana and cannabinoids based on anecdotal reports.|||-0.998657703|0.9984956
D1|This report does not address the political process that makes marijuana  available to  medically needy individuals.|||-0.934062183|0.6946789
D1|And, it doesn't address public policy questions  such as the  distribution of  marijuana.|||-0.999194324|0.0727421
D1|But, the sense of the report indicates that distribution  marijuana  through  places  like Cannabis Buyers clubs would be inconsistent  with sensible  scientific practices.|||-0.972489417|0.77736366
|||||
D1|2. Will ONDCP's position on the medical use of marijuana change as a result of this report?|||-0.90249294|0.03351875
|||||
D1|â€¢ Actually this report supports ONDCP's position, as it highlights the need for targeted research on the compounds in marijuana that may be helpful to those in medical need.|||0.996583045|0.9950257
|||||
D1|â€¢ Medical advancement means rigorous testing before a new  drug is released to the public.|||0.989066005|0.014368803
D1|To recognize this reality is not to shut out  the  possibility  of merit in the cannabis plant but it is to reject exaggerated, at times magical, claims for marijuana.|||-0.849345267|0.004817451
|||||
D1|3. The very first recommendation of the IOM study is to conduct more research into the effects of cannabinoids.|||-0.68335855|0.83938384
D1|Yet it is impossible  to get marijuana in order to conduct research.|||-0.978426278|0.2607655
D1|"Will you use the influence of your position to see that access to marijuana is placed on the ""fast track"" so that legitimate researchers can conduct the research called for in the IOM study?"|||-0.988867342|0.4866624
|||||
D1|â€¢ The Federal government has established a process for determining the safety and efficacy of drugs.|||0.999816|0.107793145
D1|It is a process that has been in place and has proven to  work.|||0.999658585|0.18854877
D1|I will continue to work with NIDA and FDA and NIH to  ensure  that this process is efficient and still protects the American public.|||0.994555473|0.49687362
|||||
D1|"4. The study very emphatically states (Page ES.7) that there is ""no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs."""|||-0.991887629|0.16522475
D1|"What does this say about the ""Gateway Theory"" that you have held?"|||-0.89958185|0.46218827
|||||
D1|â€¢ The study actually supports the fact that most drug users begin with  nicotine, move to alcohol, and then to marijuana.|||0.998986542|0.062279653
D1|"The new point brought out in this report is that the use of marijuana for medical purposes does not fall into the ""gateway theory."""|||0.892926216|0.04018759
|||||
D1|â€¢  The significant point is that this study says that we need more research to determine just exactly where and how research on the compounds of marijuana should be conducted.|||0.994652987|0.9896372
|||||
D1|5. Now that the IOM has concluded that there are potential medical benefits to marijuana, will the Federal government continue to arrest and incarcerate sick people who use the drug for pain relief?|||-0.590049267|0.002549416
|||||
D1|â€¢ There is nothing in the IOM report that concludes that there are benefits to smoked marijuana.|||-0.995001495|0.99811006
D1|"In fact, the IOM report states that ""smoked marijuana is unlikely to be a safe medication for any chronic medical  condition."""|||-0.999134243|0.041526232
|||||
D1|â€¢ This question goes to the crux of the problem.|||0.936754048|0.86784655
D1|On one hand, we have people who want an excuse to smoke marijuana to get high, claiming that they have debilitating medical conditions.|||-0.999601901|0.07291465
D1|On the other hand, we have a small group of terminally ill people who believe (rightly or wrongly) that marijuana offers them some relief.|||-0.711738288|0.057765964
|||||
D1|â€¢ Federal law enforcement policy will continue to be as it has been--focused on drug traffickers.|||0.699062109|0.018210882
|||||
D1|â€¢ What we really need is for pharmaceutical companies to develop alternative delivery systems for the compounds in marijuana.|||0.987507224|0.9028994
|||||
D1|Will you now concede that there is medicinal value to marijuana?|||-0.937692046|0.96459275
|||||
D1|â€¢ The IOM report raises serious questions about the medicinal value of smoked marijuana.|||0.984045744|0.9935453
|||||
D1|â€¢ We've always supported the use of synthetic THC--dronabinol--in treating certain illnesses.|||0.986792922|0.9964001
D1|The issue is smoked marijuana.|||-0.996539235|0.08399695
|||||
D1|â€¢ What we need are alternative delivery  systems  to  ensure that those  few people who can't take dronabinol  have an effective  means  of  deriving whatever benefits are available in THC without the harmful effects of smoke.|||0.999325395|0.9998913
|||||
D0|WHITE HOUSE DRUG POLICY OFFICE ISSUES STATEMENT ON INSTITUTE OF MEDICINE'S REPORT ON MARIJUANA AND MEDICINE||1|0.592430353|0.9999896
D0|(202) 395-6618 (Washington, D.C.) -||1|0.996299565|0.27889398
D0|The White House Office of National Drug Policy (ONDCP) issued the following statement today following the release of the Institute of Medicine's report Marijuana and Medicine: Assessing the Science Base:||1|-0.887898803|1.27E-07
|||||
D0|In January 1997, ONDCP asked the Institute of Medicine to conduct a review of the scientific evidence for assessing the potential health benefits and risks of marijuana and its constituent cannabinoids.||1|-0.975044966|0.000431334
D0|ONDCP believed that an objective and independent evaluation of research regarding the use of marijuana for medicinal purposes was appropriate given the ongoing debate about cannabis and its health effects.||1|0.856341481|0.9150831
|||||
D0|The report released today by the Institute of Medicine represents the most thorough analysis to date of the relevant scientific literature.||1|0.995299041|0.2266853
D0|It summarizes recent advances in molecular and behavioral neuroscience, in particular newly elaborated systems of transmitters, receptors, and antagonists - all illuminating the physiological effects of cannabinoids.||1|0.999746501|0.9628105
D0|The Institute of Medicine has addressed all issues that ONDCP requested be examined, including: the science base and gaps in scientific knowledge regarding use of marijuana for medicinal purposes; scientific information about marijuana's mechanism of action; peer-reviewed literature on the uses of marijuana; and costs associated with various forms of the component chemical compounds in marijuana and other pharmacotherapies for special medical conditions.||1|0.994811296|4.26E-06
D0|We thank the principal investigators, members of the advisory panel, biomedical and social scientists, patients, advocates, report reviewers, and all who supported the Institute of Medicine in developing this comprehensive report.||1|0.991461515|0.06036282
|||||
D0|The report contains six specific recommendations that address: Continued research into the physiological effects of cannabinoids.||1|0.981131315|0.5270129
D0|Clinical trials of cannabinoid drugs for symptom management.||1|0.997159243|0.5259363
D0|Evaluation of psychological effects of cannabinoids in clinical trials.||1|0.974897504|0.95019025
D0|Studies of individual health risks in smoking marijuana.||1|0.981841564|0.003807738
D0|Clinical trials of marijuana use under limited circumstances for medical purposes.||1|-0.651028872|0.055689506
D0|Short-term use of smoked marijuana under strict conditions for patients with debilitating symptoms.||1|0.912799358|0.9655158
D0|These recommendations are supported by the following observations: Scientific data indicate the potential therapeutic value of cannabinoids for pain relief, control of nausea and vomiting, and appetite stimulation.||1|0.977654397|0.86664426
D0|This value would be enhanced by a rapid onset of drug effect.||1|0.878502131|0.9912764
|||||
D0|The psychological effects of cannabinoids are probably important determinants of their potential therapeutic value.||1|0.93278861|0.9982181
D0|They can influence symptoms indirectly, which could create false impressions of the drug effect or be beneficial as a form of adjunctive therapy.||1|-0.909351468|0.6752487
|||||
D0|Numerous studies suggest that marijuana smoke is an important risk factor in the development of respiratory diseases, but the data that could conclusively establish or refute this suspected link have not been collected.||1|-0.996511996|0.000547473
|||||
D0|Because marijuana is a crude THC delivery system that also delivers harmful substances, smoked marijuana generally should not be recommended for medical use.||1|-0.999153495|0.9583087
D0|Nonetheless, marijuana is widely used by certain patient groups, which raises both safety and efficacy issues.||1|0.539468586|0.5261884
|||||
D0|If there is any future for marijuana as medicine, it lies in its isolated components -- the cannabinoids and their synthetic derivatives.||1|-0.549096584|0.9722759
D0|Isolated cannabinoids will provide more reliable effects than crude plant mixtures.||1|0.880400121|0.9999609
D0|Therefore, the purpose of clinical trials of smoked marijuana would not be to develop marijuana as a licensed drug, but such trials could be a first step towards the development of rapid-onset, nonsmoked cannabinoid delivery systems.||1|0.742917001|0.03338839
|||||
D0|ONDCP appreciates the contributions made by the Institute of Medicine to the debate on the medical efficacy and safety of cannabinoids.||1|0.994273961|0.986331
D0|We will carefully study the recommendations and conclusions contained in this report.||1|0.88019973|0.9910759
D0|We will continue to rely on the professional judgement of the Secretary of Health and Human Services, the Director of the National Institutes of Health, and the Surgeon General on all issues related to the medical value of marijuana and its constituent cannabinoids.||1|0.62286973|3.78E-05
D0|"We note the report's conclusion that ""the future of cannabinoid drugs lies not in smoked marijuana, but in chemically-defined drugs that act on the cannabinoid systems that are a natural component of human physiology."""||1|-0.886438131|0.8218549
D0|We look forward to the considered responses from our nation's public health officials to the interim solutions recommended by the report.||1|0.948648989|0.98629665
|||||
D1|I just got invited to a meeting at ONDCP tomorrow on the DC medical marijuana initiative.|1||0.735627174|0.015601015
D1|I understand that McCaffrey wants us (WH Counsel, DPC, DOJ, ONDCP) to meet/strategize on this ASAP, since he's thinking about doing a press conference w/Mario Cuomo and Bill Bennett next Thursday.|1||0.994904637|0.8593871
D1|EK: The meeting is tomorrow at 10:30am at ONDCP.|||0.764738917|0.67212003
D1|Are you interested in going.|||0.985319257|0.27917698
D1|BR: Any important history I need to know  on how  we handled this the last time?|||-0.541666269|0.9668054
D1|Any other thoughts, reactions?|||0.910290062|0.36157662
|||||
D0|Q &  A Methadone  Expansion  Announcement|||0.54589349|0.494643
|||||
D0|What is the scope of the heroin problem?|||-0.981872141|0.32687923
|||||
D0|Although a relatively small percentage of America's illegal drug users use heroin, the debilitating addictive effects of the drug make it one of the major sources of drug-related health, crime, and social costs.|||0.991912484|0.050789285
D0|ONDCP estimates a population of 810,000 chronic heroin users in the United States in 1995.|||-0.913686395|0.026105933
D0|"While the number of new heroin initiates is still relatively low, it is apparent that the availability of high-purity heroin (which can be smoked or snorted as well as injected) has led to an increase in use -- probably because users see smoking and snorting as ""safer"" than shooting up."|||-0.999145031|0.99914634
